"iso3c","date","country","region","income_level","goal","ind_quality","ind_number","goal_count"
"NLD",2017,"Netherlands","Europe & Central Asia","High income","16",0.571,7,7
"NLD",2017,"Netherlands","Europe & Central Asia","High income","2",0,2,2
"NLD",2017,"Netherlands","Europe & Central Asia","High income","3",0.6,5,5
"NLD",2017,"Netherlands","Europe & Central Asia","High income","4",0.833,6,6
"NLD",2017,"Netherlands","Europe & Central Asia","High income","5",0.286,13,14
"NLD",2017,"Netherlands","Europe & Central Asia","High income","8",0.667,6,6
"NLD",2017,"Netherlands","Europe & Central Asia","High income","Top 5 DHS/MICS Dropped",0.533,44,45
"NLD",2017,"Netherlands","Europe & Central Asia","High income","Top 7 DHS/MICS Dropped",0.558,43,43
"NOR",2017,"Norway","Europe & Central Asia","High income","Combined",0.4,49,50
"NOR",2017,"Norway","Europe & Central Asia","High income","Any Data Available",0.52,49,50
"NOR",2017,"Norway","Europe & Central Asia","High income","Tier 1",0.833,30,18
"NOR",2017,"Norway","Europe & Central Asia","High income","Tier 2",0.156,19,32
"NOR",2017,"Norway","Europe & Central Asia","High income","1",0.5,6,6
"NOR",2017,"Norway","Europe & Central Asia","High income","10",0,1,1
"NOR",2017,"Norway","Europe & Central Asia","High income","11",0,3,3
"NOR",2017,"Norway","Europe & Central Asia","High income","16",0.286,7,7
"NOR",2017,"Norway","Europe & Central Asia","High income","2",0,2,2
"NOR",2017,"Norway","Europe & Central Asia","High income","3",0.6,5,5
"NOR",2017,"Norway","Europe & Central Asia","High income","4",0.833,6,6
"NOR",2017,"Norway","Europe & Central Asia","High income","5",0.214,13,14
"NOR",2017,"Norway","Europe & Central Asia","High income","8",0.667,6,6
"NOR",2017,"Norway","Europe & Central Asia","High income","Top 5 DHS/MICS Dropped",0.444,44,45
"NOR",2017,"Norway","Europe & Central Asia","High income","Top 7 DHS/MICS Dropped",0.465,43,43
"NPL",2017,"Nepal","South Asia","Lower middle income","Combined",0.4,49,50
"NPL",2017,"Nepal","South Asia","Lower middle income","Any Data Available",0.52,49,50
"NPL",2017,"Nepal","South Asia","Lower middle income","Tier 1",0.889,30,18
"NPL",2017,"Nepal","South Asia","Lower middle income","Tier 2",0.125,19,32
"NPL",2017,"Nepal","South Asia","Lower middle income","1",0.167,6,6
"NPL",2017,"Nepal","South Asia","Lower middle income","10",0,1,1
"NPL",2017,"Nepal","South Asia","Lower middle income","11",0,3,3
"NPL",2017,"Nepal","South Asia","Lower middle income","16",0.286,7,7
"NPL",2017,"Nepal","South Asia","Lower middle income","2",1,2,2
"NPL",2017,"Nepal","South Asia","Lower middle income","3",1,5,5
"NPL",2017,"Nepal","South Asia","Lower middle income","4",0.5,6,6
"NPL",2017,"Nepal","South Asia","Lower middle income","5",0.214,13,14
"NPL",2017,"Nepal","South Asia","Lower middle income","8",0.667,6,6
"NPL",2017,"Nepal","South Asia","Lower middle income","Top 5 DHS/MICS Dropped",0.422,44,45
"NPL",2017,"Nepal","South Asia","Lower middle income","Top 7 DHS/MICS Dropped",0.419,43,43
"NRU",2017,"Nauru","East Asia & Pacific","High income","Combined",0.16,49,50
"NRU",2017,"Nauru","East Asia & Pacific","High income","Any Data Available",0.22,49,50
"NRU",2017,"Nauru","East Asia & Pacific","High income","Tier 1",0.389,30,18
"NRU",2017,"Nauru","East Asia & Pacific","High income","Tier 2",0.031,19,32
"NRU",2017,"Nauru","East Asia & Pacific","High income","1",0,6,6
"NRU",2017,"Nauru","East Asia & Pacific","High income","10",0,1,1
"NRU",2017,"Nauru","East Asia & Pacific","High income","11",0,3,3
"NRU",2017,"Nauru","East Asia & Pacific","High income","16",0,7,7
"NRU",2017,"Nauru","East Asia & Pacific","High income","2",0.5,2,2
"NRU",2017,"Nauru","East Asia & Pacific","High income","3",0.2,5,5
"NRU",2017,"Nauru","East Asia & Pacific","High income","4",0.5,6,6
"NRU",2017,"Nauru","East Asia & Pacific","High income","5",0.143,13,14
"NRU",2017,"Nauru","East Asia & Pacific","High income","8",0.167,6,6
"NRU",2017,"Nauru","East Asia & Pacific","High income","Top 5 DHS/MICS Dropped",0.178,44,45
"NRU",2017,"Nauru","East Asia & Pacific","High income","Top 7 DHS/MICS Dropped",0.163,43,43
"NZL",2017,"New Zealand","East Asia & Pacific","High income","Combined",0.38,49,50
"NZL",2017,"New Zealand","East Asia & Pacific","High income","Any Data Available",0.46,49,50
"NZL",2017,"New Zealand","East Asia & Pacific","High income","Tier 1",0.722,30,18
"NZL",2017,"New Zealand","East Asia & Pacific","High income","Tier 2",0.188,19,32
"NZL",2017,"New Zealand","East Asia & Pacific","High income","1",0.167,6,6
"NZL",2017,"New Zealand","East Asia & Pacific","High income","10",0,1,1
"NZL",2017,"New Zealand","East Asia & Pacific","High income","11",0,3,3
"NZL",2017,"New Zealand","East Asia & Pacific","High income","16",0.571,7,7
"NZL",2017,"New Zealand","East Asia & Pacific","High income","2",0.5,2,2
"NZL",2017,"New Zealand","East Asia & Pacific","High income","3",0.8,5,5
"NZL",2017,"New Zealand","East Asia & Pacific","High income","4",0.667,6,6
"NZL",2017,"New Zealand","East Asia & Pacific","High income","5",0.214,13,14
"NZL",2017,"New Zealand","East Asia & Pacific","High income","8",0.333,6,6
"NZL",2017,"New Zealand","East Asia & Pacific","High income","Top 5 DHS/MICS Dropped",0.422,44,45
"NZL",2017,"New Zealand","East Asia & Pacific","High income","Top 7 DHS/MICS Dropped",0.442,43,43
"OMN",2017,"Oman","Middle East & North Africa","High income","Combined",0.34,49,50
"OMN",2017,"Oman","Middle East & North Africa","High income","Any Data Available",0.42,49,50
"OMN",2017,"Oman","Middle East & North Africa","High income","Tier 1",0.722,30,18
"OMN",2017,"Oman","Middle East & North Africa","High income","Tier 2",0.125,19,32
"OMN",2017,"Oman","Middle East & North Africa","High income","1",0,6,6
"OMN",2017,"Oman","Middle East & North Africa","High income","10",0,1,1
"OMN",2017,"Oman","Middle East & North Africa","High income","11",0,3,3
"OMN",2017,"Oman","Middle East & North Africa","High income","16",0.143,7,7
"OMN",2017,"Oman","Middle East & North Africa","High income","2",0.5,2,2
"OMN",2017,"Oman","Middle East & North Africa","High income","3",1,5,5
"OMN",2017,"Oman","Middle East & North Africa","High income","4",0.667,6,6
"OMN",2017,"Oman","Middle East & North Africa","High income","5",0.357,13,14
"OMN",2017,"Oman","Middle East & North Africa","High income","8",0.167,6,6
"OMN",2017,"Oman","Middle East & North Africa","High income","Top 5 DHS/MICS Dropped",0.333,44,45
"OMN",2017,"Oman","Middle East & North Africa","High income","Top 7 DHS/MICS Dropped",0.326,43,43
"PAK",2017,"Pakistan","South Asia","Lower middle income","Combined",0.32,49,50
"PAK",2017,"Pakistan","South Asia","Lower middle income","Any Data Available",0.44,49,50
"PAK",2017,"Pakistan","South Asia","Lower middle income","Tier 1",0.722,30,18
"PAK",2017,"Pakistan","South Asia","Lower middle income","Tier 2",0.094,19,32
"PAK",2017,"Pakistan","South Asia","Lower middle income","1",0.167,6,6
"PAK",2017,"Pakistan","South Asia","Lower middle income","10",0,1,1
"PAK",2017,"Pakistan","South Asia","Lower middle income","11",0,3,3
"PAK",2017,"Pakistan","South Asia","Lower middle income","16",0,7,7
"PAK",2017,"Pakistan","South Asia","Lower middle income","2",1,2,2
"PAK",2017,"Pakistan","South Asia","Lower middle income","3",0.8,5,5
"PAK",2017,"Pakistan","South Asia","Lower middle income","4",0.5,6,6
"PAK",2017,"Pakistan","South Asia","Lower middle income","5",0.214,13,14
"PAK",2017,"Pakistan","South Asia","Lower middle income","8",0.5,6,6
"PAK",2017,"Pakistan","South Asia","Lower middle income","Top 5 DHS/MICS Dropped",0.356,44,45
"PAK",2017,"Pakistan","South Asia","Lower middle income","Top 7 DHS/MICS Dropped",0.349,43,43
"PAN",2017,"Panama","Latin America & Caribbean","High income","Combined",0.58,49,50
"PAN",2017,"Panama","Latin America & Caribbean","High income","Any Data Available",0.66,49,50
"PAN",2017,"Panama","Latin America & Caribbean","High income","Tier 1",1.111,30,18
"PAN",2017,"Panama","Latin America & Caribbean","High income","Tier 2",0.281,19,32
"PAN",2017,"Panama","Latin America & Caribbean","High income","1",0.5,6,6
"PAN",2017,"Panama","Latin America & Caribbean","High income","10",0,1,1
"PAN",2017,"Panama","Latin America & Caribbean","High income","11",0,3,3
"PAN",2017,"Panama","Latin America & Caribbean","High income","16",0.571,7,7
"PAN",2017,"Panama","Latin America & Caribbean","High income","2",1,2,2
"PAN",2017,"Panama","Latin America & Caribbean","High income","3",1,5,5
"PAN",2017,"Panama","Latin America & Caribbean","High income","4",0.833,6,6
"PAN",2017,"Panama","Latin America & Caribbean","High income","5",0.357,13,14
"PAN",2017,"Panama","Latin America & Caribbean","High income","8",0.833,6,6
"PAN",2017,"Panama","Latin America & Caribbean","High income","Top 5 DHS/MICS Dropped",0.556,44,45
"PAN",2017,"Panama","Latin America & Caribbean","High income","Top 7 DHS/MICS Dropped",0.558,43,43
"PER",2017,"Peru","Latin America & Caribbean","Upper middle income","Combined",0.5,49,50
"PER",2017,"Peru","Latin America & Caribbean","Upper middle income","Any Data Available",0.58,49,50
"PER",2017,"Peru","Latin America & Caribbean","Upper middle income","Tier 1",1,30,18
"PER",2017,"Peru","Latin America & Caribbean","Upper middle income","Tier 2",0.219,19,32
"PER",2017,"Peru","Latin America & Caribbean","Upper middle income","1",0.333,6,6
"PER",2017,"Peru","Latin America & Caribbean","Upper middle income","10",0,1,1
"PER",2017,"Peru","Latin America & Caribbean","Upper middle income","11",0,3,3
"PER",2017,"Peru","Latin America & Caribbean","Upper middle income","16",0.429,7,7
"PER",2017,"Peru","Latin America & Caribbean","Upper middle income","2",1,2,2
"PER",2017,"Peru","Latin America & Caribbean","Upper middle income","3",1,5,5
"PER",2017,"Peru","Latin America & Caribbean","Upper middle income","4",0.667,6,6
"PER",2017,"Peru","Latin America & Caribbean","Upper middle income","5",0.357,13,14
"PER",2017,"Peru","Latin America & Caribbean","Upper middle income","8",0.667,6,6
"PER",2017,"Peru","Latin America & Caribbean","Upper middle income","Top 5 DHS/MICS Dropped",0.556,44,45
"PER",2017,"Peru","Latin America & Caribbean","Upper middle income","Top 7 DHS/MICS Dropped",0.558,43,43
"PHL",2017,"Philippines","East Asia & Pacific","Lower middle income","Combined",0.4,49,50
"PHL",2017,"Philippines","East Asia & Pacific","Lower middle income","Any Data Available",0.48,49,50
"PHL",2017,"Philippines","East Asia & Pacific","Lower middle income","Tier 1",0.889,30,18
"PHL",2017,"Philippines","East Asia & Pacific","Lower middle income","Tier 2",0.125,19,32
"PHL",2017,"Philippines","East Asia & Pacific","Lower middle income","1",0.333,6,6
"PHL",2017,"Philippines","East Asia & Pacific","Lower middle income","10",0,1,1
"PHL",2017,"Philippines","East Asia & Pacific","Lower middle income","11",0,3,3
"PHL",2017,"Philippines","East Asia & Pacific","Lower middle income","16",0.429,7,7
"PHL",2017,"Philippines","East Asia & Pacific","Lower middle income","2",0.5,2,2
"PHL",2017,"Philippines","East Asia & Pacific","Lower middle income","3",1,5,5
"PHL",2017,"Philippines","East Asia & Pacific","Lower middle income","4",0.667,6,6
"PHL",2017,"Philippines","East Asia & Pacific","Lower middle income","5",0.214,13,14
"PHL",2017,"Philippines","East Asia & Pacific","Lower middle income","8",0.333,6,6
"PHL",2017,"Philippines","East Asia & Pacific","Lower middle income","Top 5 DHS/MICS Dropped",0.422,44,45
"PHL",2017,"Philippines","East Asia & Pacific","Lower middle income","Top 7 DHS/MICS Dropped",0.419,43,43
"PLW",2017,"Palau","East Asia & Pacific","Upper middle income","Combined",0.18,49,50
"PLW",2017,"Palau","East Asia & Pacific","Upper middle income","Any Data Available",0.22,49,50
"PLW",2017,"Palau","East Asia & Pacific","Upper middle income","Tier 1",0.389,30,18
"PLW",2017,"Palau","East Asia & Pacific","Upper middle income","Tier 2",0.062,19,32
"PLW",2017,"Palau","East Asia & Pacific","Upper middle income","1",0,6,6
"PLW",2017,"Palau","East Asia & Pacific","Upper middle income","10",0,1,1
"PLW",2017,"Palau","East Asia & Pacific","Upper middle income","11",0,3,3
"PLW",2017,"Palau","East Asia & Pacific","Upper middle income","16",0.143,7,7
"PLW",2017,"Palau","East Asia & Pacific","Upper middle income","2",0,2,2
"PLW",2017,"Palau","East Asia & Pacific","Upper middle income","3",0.4,5,5
"PLW",2017,"Palau","East Asia & Pacific","Upper middle income","4",0.5,6,6
"PLW",2017,"Palau","East Asia & Pacific","Upper middle income","5",0.143,13,14
"PLW",2017,"Palau","East Asia & Pacific","Upper middle income","8",0.167,6,6
"PLW",2017,"Palau","East Asia & Pacific","Upper middle income","Top 5 DHS/MICS Dropped",0.2,44,45
"PLW",2017,"Palau","East Asia & Pacific","Upper middle income","Top 7 DHS/MICS Dropped",0.186,43,43
"PNG",2017,"Papua New Guinea","East Asia & Pacific","Lower middle income","Combined",0.24,49,50
"PNG",2017,"Papua New Guinea","East Asia & Pacific","Lower middle income","Any Data Available",0.34,49,50
"PNG",2017,"Papua New Guinea","East Asia & Pacific","Lower middle income","Tier 1",0.611,30,18
"PNG",2017,"Papua New Guinea","East Asia & Pacific","Lower middle income","Tier 2",0.031,19,32
"PNG",2017,"Papua New Guinea","East Asia & Pacific","Lower middle income","1",0.167,6,6
"PNG",2017,"Papua New Guinea","East Asia & Pacific","Lower middle income","10",0,1,1
"PNG",2017,"Papua New Guinea","East Asia & Pacific","Lower middle income","11",0,3,3
"PNG",2017,"Papua New Guinea","East Asia & Pacific","Lower middle income","16",0,7,7
"PNG",2017,"Papua New Guinea","East Asia & Pacific","Lower middle income","2",0.5,2,2
"PNG",2017,"Papua New Guinea","East Asia & Pacific","Lower middle income","3",0.8,5,5
"PNG",2017,"Papua New Guinea","East Asia & Pacific","Lower middle income","4",0.5,6,6
"PNG",2017,"Papua New Guinea","East Asia & Pacific","Lower middle income","5",0.143,13,14
"PNG",2017,"Papua New Guinea","East Asia & Pacific","Lower middle income","8",0.167,6,6
"PNG",2017,"Papua New Guinea","East Asia & Pacific","Lower middle income","Top 5 DHS/MICS Dropped",0.267,44,45
"PNG",2017,"Papua New Guinea","East Asia & Pacific","Lower middle income","Top 7 DHS/MICS Dropped",0.233,43,43
"POL",2017,"Poland","Europe & Central Asia","High income","Combined",0.44,49,50
"POL",2017,"Poland","Europe & Central Asia","High income","Any Data Available",0.5,49,50
"POL",2017,"Poland","Europe & Central Asia","High income","Tier 1",0.889,30,18
"POL",2017,"Poland","Europe & Central Asia","High income","Tier 2",0.188,19,32
"POL",2017,"Poland","Europe & Central Asia","High income","1",0.5,6,6
"POL",2017,"Poland","Europe & Central Asia","High income","10",0,1,1
"POL",2017,"Poland","Europe & Central Asia","High income","11",0,3,3
"POL",2017,"Poland","Europe & Central Asia","High income","16",0.429,7,7
"POL",2017,"Poland","Europe & Central Asia","High income","2",0,2,2
"POL",2017,"Poland","Europe & Central Asia","High income","3",0.8,5,5
"POL",2017,"Poland","Europe & Central Asia","High income","4",0.833,6,6
"POL",2017,"Poland","Europe & Central Asia","High income","5",0.214,13,14
"POL",2017,"Poland","Europe & Central Asia","High income","8",0.667,6,6
"POL",2017,"Poland","Europe & Central Asia","High income","Top 5 DHS/MICS Dropped",0.489,44,45
"POL",2017,"Poland","Europe & Central Asia","High income","Top 7 DHS/MICS Dropped",0.512,43,43
"PRI",2017,"Puerto Rico","Latin America & Caribbean","High income","Combined",0.14,49,50
"PRI",2017,"Puerto Rico","Latin America & Caribbean","High income","Any Data Available",0.14,49,50
"PRI",2017,"Puerto Rico","Latin America & Caribbean","High income","Tier 1",0.333,30,18
"PRI",2017,"Puerto Rico","Latin America & Caribbean","High income","Tier 2",0.031,19,32
"PRI",2017,"Puerto Rico","Latin America & Caribbean","High income","1",0,6,6
"PRI",2017,"Puerto Rico","Latin America & Caribbean","High income","10",0,1,1
"PRI",2017,"Puerto Rico","Latin America & Caribbean","High income","11",0,3,3
"PRI",2017,"Puerto Rico","Latin America & Caribbean","High income","16",0.143,7,7
"PRI",2017,"Puerto Rico","Latin America & Caribbean","High income","2",0,2,2
"PRI",2017,"Puerto Rico","Latin America & Caribbean","High income","3",0.4,5,5
"PRI",2017,"Puerto Rico","Latin America & Caribbean","High income","4",0.333,6,6
"PRI",2017,"Puerto Rico","Latin America & Caribbean","High income","5",0.071,13,14
"PRI",2017,"Puerto Rico","Latin America & Caribbean","High income","8",0.167,6,6
"PRI",2017,"Puerto Rico","Latin America & Caribbean","High income","Top 5 DHS/MICS Dropped",0.156,44,45
"PRI",2017,"Puerto Rico","Latin America & Caribbean","High income","Top 7 DHS/MICS Dropped",0.14,43,43
"PRK",2017,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","Combined",0.18,49,50
"PRK",2017,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","Any Data Available",0.18,49,50
"PRK",2017,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","Tier 1",0.444,30,18
"PRK",2017,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","Tier 2",0.031,19,32
"PRK",2017,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","1",0,6,6
"PRK",2017,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","10",0,1,1
"PRK",2017,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","11",0,3,3
"PRK",2017,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","16",0,7,7
"PRK",2017,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","2",0.5,2,2
"PRK",2017,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","3",0.8,5,5
"PRK",2017,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","4",0.167,6,6
"PRK",2017,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","5",0.143,13,14
"PRK",2017,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","8",0.167,6,6
"PRK",2017,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","Top 5 DHS/MICS Dropped",0.156,44,45
"PRK",2017,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","Top 7 DHS/MICS Dropped",0.14,43,43
"PRT",2017,"Portugal","Europe & Central Asia","High income","Combined",0.4,49,50
"PRT",2017,"Portugal","Europe & Central Asia","High income","Any Data Available",0.48,49,50
"PRT",2017,"Portugal","Europe & Central Asia","High income","Tier 1",0.889,30,18
"PRT",2017,"Portugal","Europe & Central Asia","High income","Tier 2",0.125,19,32
"PRT",2017,"Portugal","Europe & Central Asia","High income","1",0.333,6,6
"PRT",2017,"Portugal","Europe & Central Asia","High income","10",0,1,1
"PRT",2017,"Portugal","Europe & Central Asia","High income","11",0,3,3
"PRT",2017,"Portugal","Europe & Central Asia","High income","16",0.429,7,7
"PRT",2017,"Portugal","Europe & Central Asia","High income","2",0,2,2
"PRT",2017,"Portugal","Europe & Central Asia","High income","3",0.8,5,5
