Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Disability status],[Nature],[Observation Status],[Reporting Type],[Sex],[Units]
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","4","Afghanistan","2021","19.29","2021","","","","","LFS - Labour Force Survey","","Repository: ILO-STATISTICS - Micro data processing | Data reference period: First quarter | Employment definition: Excluding own-use production workers | Unemployment definition: Two criteria (not in employment and seeking)","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2008","8.36","2008","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2008","39.07","2008","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2008","9.98","2008","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2009","40.3","2009","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2009","41.58","2009","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2009","10.4","2009","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2009","39.32","2009","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2009","9.77","2009","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2009","9.02","2009","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2009","9.37","2009","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2009","11.02","2009","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2009","10.69","2009","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2010","10.05","2010","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2010","37.05","2010","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2010","10.19","2010","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2010","38.05","2010","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2010","10.34","2010","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2010","8.87","2010","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2010","8.66","2010","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2010","9.1","2010","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2010","38.91","2010","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2011","36.77","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2011","8.6","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2011","8.48","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2011","37.75","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2011","8.74","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2011","7.49","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2011","7.15","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2011","7.31","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2011","35.67","2011","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2012","6.84","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2012","39.89","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2012","8.4","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2012","8.35","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2012","38.7","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2012","6.85","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2012","8.3","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2012","37.39","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2012","6.87","2012","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2013","35.05","2013","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2013","8.24","2013","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","BOTHSEX","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2013","8.33","2013","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2013","8.15","2013","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","_T","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2013","35.81","2013","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2013","7.07","2013","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","FEMALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2013","6.84","2013","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PWD","C","A","G","MALE","PERCENT"
"8","8.5","8.5.2","SL_TLF_UEMDIS_19ICLS","Unemployment rate, by sex and disability - 19th ICLS (%)","276","Germany","2013","34.23","2013","","","","","HIES - EU Statistics on Income and Living Conditions","","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | T5 | 4118","15+","PD","C","A","G","FEMALE","PERCENT"
