Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Nature],[Reporting Type],[Type of skill],[Units]
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2015","0.96134","2015","","","","","Ministry Of Transport and Communications","","","C","G","EPRS","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2015","0.73885","2015","","","","","Ministry Of Transport and Communications","","","C","G","ARSP","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2015","0.85636","2015","","","","","Ministry Of Transport and Communications","","","C","G","TRAF","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2015","0.85428","2015","","","","","Ministry Of Transport and Communications","","","C","G","CMFL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2016","0.84037","2016","","","","","Ministry of Transport and Communications","","","C","G","TRAF","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2016","1.05664","2016","","","","","Ministry of Transport and Communications","","","C","G","SOFT","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2016","1.03814","2016","","","","","Ministry of Transport and Communications","","","C","G","PCPR","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2016","1.18903","2016","","","","","Ministry of Transport and Communications","","","C","G","INST","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2016","1.00362","2016","","","","","Ministry of Transport and Communications","","","C","G","EPRS","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2016","0.94124","2016","","","","","Ministry of Transport and Communications","","","C","G","EMAIL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2016","1.08207","2016","","","","","Ministry of Transport and Communications","","","C","G","COPA","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2016","0.88730","2016","","","","","Ministry of Transport and Communications","","","C","G","CMFL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2016","0.73010","2016","","","","","Ministry of Transport and Communications","","","C","G","ARSP","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2017","1.21357","2017","","","","","Ministry of Transport and Communications","","","C","G","INST","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2017","1.05147","2017","","","","","Ministry of Transport and Communications","","","C","G","EPRS","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2017","1.00383","2017","","","","","Ministry of Transport and Communications","","","C","G","EMAIL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2017","1.12607","2017","","","","","Ministry of Transport and Communications","","","C","G","COPA","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2017","0.92307","2017","","","","","Ministry of Transport and Communications","","","C","G","CMFL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2017","0.72046","2017","","","","","Ministry of Transport and Communications","","","C","G","ARSP","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2017","0.82226","2017","","","","","Ministry of Transport and Communications","","","C","G","TRAF","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2017","0.98283","2017","","","","","Ministry of Transport and Communications","","","C","G","SOFT","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2017","0.88996","2017","","","","","Ministry of Transport and Communications","","","C","G","PCPR","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2018","0.80155","2018","","","","","Ministry Of Transport and Communications","","","C","G","TRAF","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2018","0.91415","2018","","","","","Ministry Of Transport and Communications","","","C","G","SOFT","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2018","0.75868","2018","","","","","Ministry Of Transport and Communications","","","C","G","PCPR","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2018","1.23539","2018","","","","","Ministry Of Transport and Communications","","","C","G","INST","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2018","1.10607","2018","","","","","Ministry Of Transport and Communications","","","C","G","EPRS","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2018","1.06927","2018","","","","","Ministry Of Transport and Communications","","","C","G","EMAIL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2018","1.16595","2018","","","","","Ministry Of Transport and Communications","","","C","G","COPA","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2018","0.96195","2018","","","","","Ministry Of Transport and Communications","","","C","G","CMFL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2018","0.70978","2018","","","","","Ministry Of Transport and Communications","","","C","G","ARSP","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2019","0.68482","2019","","","","","Ministry of Transport and Communications","","","C","G","ARSP","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2019","1.25116","2019","","","","","Ministry of Transport and Communications","","","C","G","INST","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2019","1.13800","2019","","","","","Ministry of Transport and Communications","","","C","G","EPRS","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2019","1.13449","2019","","","","","Ministry of Transport and Communications","","","C","G","EMAIL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2019","1.21988","2019","","","","","Ministry of Transport and Communications","","","C","G","COPA","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2019","0.99174","2019","","","","","Ministry of Transport and Communications","","","C","G","CMFL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2019","0.79528","2019","","","","","Ministry of Transport and Communications","","","C","G","TRAF","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2019","0.83571","2019","","","","","Ministry of Transport and Communications","","","C","G","SOFT","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","634","Qatar","2019","0.54875","2019","","","","","Ministry of Transport and Communications","","","C","G","PCPR","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","642","Romania","2010","0.91194","2010","","","","","Eurostat","","","C","G","EMAIL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","642","Romania","2011","0.92342","2011","","","","","Eurostat","","","C","G","CMFL","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","642","Romania","2011","1.00631","2011","","","","","Eurostat","","","C","G","ARSP","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","642","Romania","2011","0.68839","2011","","","","","Eurostat","","","C","G","INST","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","642","Romania","2011","0.82943","2011","","","","","Eurostat","","","C","G","EPRS","Ratio"
"4","4.5","4.5.1","SE_GPI_ICTS","Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)","642","Romania","2011","0.92710","2011","","","","","Eurostat","","","C","G","EMAIL","Ratio"
