Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Nature],[Quantile],[Reporting Type],[Units]
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","188","Costa Rica","2018","19","2018","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","191","Croatia","1988","6","1988","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","191","Croatia","1998","8","1998","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","191","Croatia","1999","7","1999","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","191","Croatia","2000","9","2000","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","191","Croatia","2001","10","2001","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","191","Croatia","2004","8","2004","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","191","Croatia","2008","9","2008","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","191","Croatia","2009","9","2009","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","191","Croatia","2010","7","2010","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","191","Croatia","2011","14","2011","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","191","Croatia","2012","14","2012","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","191","Croatia","2013","14","2013","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","191","Croatia","2014","14","2014","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","191","Croatia","2015","14","2015","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","191","Croatia","2016","14","2016","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","191","Croatia","2017","13","2017","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","196","Cyprus","2004","7","2004","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","196","Cyprus","2005","6","2005","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","196","Cyprus","2006","7","2006","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","196","Cyprus","2007","7","2007","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","196","Cyprus","2008","8","2008","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","196","Cyprus","2009","7","2009","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","196","Cyprus","2010","7","2010","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","196","Cyprus","2011","7","2011","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","196","Cyprus","2012","8","2012","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","196","Cyprus","2013","8","2013","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","196","Cyprus","2014","10","2014","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","196","Cyprus","2015","10","2015","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","196","Cyprus","2016","8","2016","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","196","Cyprus","2017","9","2017","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","203","Czechia","1992","2","1992","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","203","Czechia","1993","2","1993","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","203","Czechia","1996","6","1996","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","203","Czechia","2002","7","2002","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","203","Czechia","2004","8","2004","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","203","Czechia","2005","8","2005","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","203","Czechia","2006","7","2006","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","203","Czechia","2007","6","2007","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","203","Czechia","2008","6","2008","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","203","Czechia","2009","6","2009","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","203","Czechia","2010","7","2010","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","203","Czechia","2011","8","2011","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","203","Czechia","2012","6","2012","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","203","Czechia","2013","7","2013","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","203","Czechia","2014","6","2014","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","203","Czechia","2015","6","2015","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","203","Czechia","2016","5","2016","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
"10","10.2","10.2.1","SI_POV_50MI","Proportion of people living below 50 percent of median income (%)","203","Czechia","2017","5","2017","","","","","World Bank","","Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)","G","B50","G","PERCENT"
