"iso3c","country","region","income","goal","ind_quality","ind_number","date"
"VCT","St. Vincent and the Grenadines","Latin America & Caribbean ","Upper middle income",10,0,1,2022
"VCT","St. Vincent and the Grenadines","Latin America & Caribbean ","Upper middle income",16,0.6,5,2022
"VCT","St. Vincent and the Grenadines","Latin America & Caribbean ","Upper middle income",NA,0,1,2022
"VEN","Venezuela, RB","Latin America & Caribbean ","Not classified",1,0.2,5,2022
"VEN","Venezuela, RB","Latin America & Caribbean ","Not classified",2,0,2,2022
"VEN","Venezuela, RB","Latin America & Caribbean ","Not classified",3,0.6,5,2022
"VEN","Venezuela, RB","Latin America & Caribbean ","Not classified",4,0,6,2022
"VEN","Venezuela, RB","Latin America & Caribbean ","Not classified",5,0.154,13,2022
"VEN","Venezuela, RB","Latin America & Caribbean ","Not classified",8,0.333,6,2022
"VEN","Venezuela, RB","Latin America & Caribbean ","Not classified",10,0,1,2022
"VEN","Venezuela, RB","Latin America & Caribbean ","Not classified",16,0.6,5,2022
"VEN","Venezuela, RB","Latin America & Caribbean ","Not classified",NA,0,1,2022
"VGB","British Virgin Islands","Latin America & Caribbean ","High income",1,0.2,5,2022
"VGB","British Virgin Islands","Latin America & Caribbean ","High income",2,0,2,2022
"VGB","British Virgin Islands","Latin America & Caribbean ","High income",3,0,5,2022
"VGB","British Virgin Islands","Latin America & Caribbean ","High income",4,0.333,6,2022
"VGB","British Virgin Islands","Latin America & Caribbean ","High income",5,0,13,2022
"VGB","British Virgin Islands","Latin America & Caribbean ","High income",8,0,6,2022
"VGB","British Virgin Islands","Latin America & Caribbean ","High income",10,0,1,2022
"VGB","British Virgin Islands","Latin America & Caribbean ","High income",16,0,5,2022
"VGB","British Virgin Islands","Latin America & Caribbean ","High income",NA,0,1,2022
"VIR","Virgin Islands (U.S.)","Latin America & Caribbean ","High income",1,0.2,5,2022
"VIR","Virgin Islands (U.S.)","Latin America & Caribbean ","High income",2,0,2,2022
"VIR","Virgin Islands (U.S.)","Latin America & Caribbean ","High income",3,0,5,2022
"VIR","Virgin Islands (U.S.)","Latin America & Caribbean ","High income",4,0,6,2022
"VIR","Virgin Islands (U.S.)","Latin America & Caribbean ","High income",5,0,13,2022
"VIR","Virgin Islands (U.S.)","Latin America & Caribbean ","High income",8,0,6,2022
"VIR","Virgin Islands (U.S.)","Latin America & Caribbean ","High income",10,0,1,2022
"VIR","Virgin Islands (U.S.)","Latin America & Caribbean ","High income",16,0,5,2022
"VIR","Virgin Islands (U.S.)","Latin America & Caribbean ","High income",NA,0,1,2022
"VNM","Viet Nam","East Asia & Pacific","Lower middle income",1,0.6,5,2022
"VNM","Viet Nam","East Asia & Pacific","Lower middle income",2,0.5,2,2022
"VNM","Viet Nam","East Asia & Pacific","Lower middle income",3,1,5,2022
"VNM","Viet Nam","East Asia & Pacific","Lower middle income",4,0.833,6,2022
"VNM","Viet Nam","East Asia & Pacific","Lower middle income",5,0.692,13,2022
"VNM","Viet Nam","East Asia & Pacific","Lower middle income",8,0.833,6,2022
"VNM","Viet Nam","East Asia & Pacific","Lower middle income",10,1,1,2022
"VNM","Viet Nam","East Asia & Pacific","Lower middle income",16,0.2,5,2022
"VNM","Viet Nam","East Asia & Pacific","Lower middle income",NA,0,1,2022
"VUT","Vanuatu","East Asia & Pacific","Lower middle income",1,0.6,5,2022
"VUT","Vanuatu","East Asia & Pacific","Lower middle income",2,0.5,2,2022
"VUT","Vanuatu","East Asia & Pacific","Lower middle income",3,0.2,5,2022
"VUT","Vanuatu","East Asia & Pacific","Lower middle income",4,0.5,6,2022
"VUT","Vanuatu","East Asia & Pacific","Lower middle income",5,0.231,13,2022
"VUT","Vanuatu","East Asia & Pacific","Lower middle income",8,0.5,6,2022
"VUT","Vanuatu","East Asia & Pacific","Lower middle income",10,1,1,2022
"VUT","Vanuatu","East Asia & Pacific","Lower middle income",16,0.467,5,2022
"VUT","Vanuatu","East Asia & Pacific","Lower middle income",NA,0,1,2022
"WSM","Samoa","East Asia & Pacific","Lower middle income",1,0.6,5,2022
"WSM","Samoa","East Asia & Pacific","Lower middle income",2,0.5,2,2022
"WSM","Samoa","East Asia & Pacific","Lower middle income",3,0.8,5,2022
"WSM","Samoa","East Asia & Pacific","Lower middle income",4,0.5,6,2022
"WSM","Samoa","East Asia & Pacific","Lower middle income",5,0.385,13,2022
"WSM","Samoa","East Asia & Pacific","Lower middle income",8,0.333,6,2022
"WSM","Samoa","East Asia & Pacific","Lower middle income",10,0,1,2022
"WSM","Samoa","East Asia & Pacific","Lower middle income",16,0.6,5,2022
"WSM","Samoa","East Asia & Pacific","Lower middle income",NA,0,1,2022
"YEM","Yemen, Rep.","Middle East & North Africa","Low income",1,0.2,5,2022
"YEM","Yemen, Rep.","Middle East & North Africa","Low income",2,0.5,2,2022
"YEM","Yemen, Rep.","Middle East & North Africa","Low income",3,0.4,5,2022
"YEM","Yemen, Rep.","Middle East & North Africa","Low income",4,0,6,2022
"YEM","Yemen, Rep.","Middle East & North Africa","Low income",5,0.308,13,2022
"YEM","Yemen, Rep.","Middle East & North Africa","Low income",8,0.167,6,2022
"YEM","Yemen, Rep.","Middle East & North Africa","Low income",10,0,1,2022
"YEM","Yemen, Rep.","Middle East & North Africa","Low income",16,0.2,5,2022
"YEM","Yemen, Rep.","Middle East & North Africa","Low income",NA,0,1,2022
"ZAF","South Africa","Sub-Saharan Africa ","Upper middle income",1,0.2,5,2022
"ZAF","South Africa","Sub-Saharan Africa ","Upper middle income",2,0.5,2,2022
"ZAF","South Africa","Sub-Saharan Africa ","Upper middle income",3,0.4,5,2022
"ZAF","South Africa","Sub-Saharan Africa ","Upper middle income",4,0.667,6,2022
"ZAF","South Africa","Sub-Saharan Africa ","Upper middle income",5,0.385,13,2022
"ZAF","South Africa","Sub-Saharan Africa ","Upper middle income",8,0.667,6,2022
"ZAF","South Africa","Sub-Saharan Africa ","Upper middle income",10,0,1,2022
"ZAF","South Africa","Sub-Saharan Africa ","Upper middle income",16,0.8,5,2022
"ZAF","South Africa","Sub-Saharan Africa ","Upper middle income",NA,0,1,2022
"ZMB","Zambia","Sub-Saharan Africa ","Lower middle income",1,0.8,5,2022
"ZMB","Zambia","Sub-Saharan Africa ","Lower middle income",2,0.5,2,2022
"ZMB","Zambia","Sub-Saharan Africa ","Lower middle income",3,0.8,5,2022
"ZMB","Zambia","Sub-Saharan Africa ","Lower middle income",4,0.5,6,2022
"ZMB","Zambia","Sub-Saharan Africa ","Lower middle income",5,0.538,13,2022
"ZMB","Zambia","Sub-Saharan Africa ","Lower middle income",8,0.667,6,2022
"ZMB","Zambia","Sub-Saharan Africa ","Lower middle income",10,1,1,2022
"ZMB","Zambia","Sub-Saharan Africa ","Lower middle income",16,0.6,5,2022
"ZMB","Zambia","Sub-Saharan Africa ","Lower middle income",NA,0,1,2022
"ZWE","Zimbabwe","Sub-Saharan Africa ","Lower middle income",1,0.6,5,2022
"ZWE","Zimbabwe","Sub-Saharan Africa ","Lower middle income",2,0.5,2,2022
"ZWE","Zimbabwe","Sub-Saharan Africa ","Lower middle income",3,0.8,5,2022
"ZWE","Zimbabwe","Sub-Saharan Africa ","Lower middle income",4,0.667,6,2022
"ZWE","Zimbabwe","Sub-Saharan Africa ","Lower middle income",5,0.692,13,2022
"ZWE","Zimbabwe","Sub-Saharan Africa ","Lower middle income",8,1,6,2022
"ZWE","Zimbabwe","Sub-Saharan Africa ","Lower middle income",10,1,1,2022
"ZWE","Zimbabwe","Sub-Saharan Africa ","Lower middle income",16,0.6,5,2022
"ZWE","Zimbabwe","Sub-Saharan Africa ","Lower middle income",NA,0,1,2022
"ABW","Aruba","Latin America & Caribbean ","High income",1,0.2,5,2021
"ABW","Aruba","Latin America & Caribbean ","High income",2,0,2,2021
"ABW","Aruba","Latin America & Caribbean ","High income",3,0.2,5,2021
"ABW","Aruba","Latin America & Caribbean ","High income",4,0,6,2021
"ABW","Aruba","Latin America & Caribbean ","High income",5,0,13,2021
"ABW","Aruba","Latin America & Caribbean ","High income",8,0,6,2021
"ABW","Aruba","Latin America & Caribbean ","High income",10,0,1,2021
"ABW","Aruba","Latin America & Caribbean ","High income",16,0,5,2021
"ABW","Aruba","Latin America & Caribbean ","High income",NA,0,1,2021
"AFG","Afghanistan","South Asia","Low income",1,0.4,5,2021
"AFG","Afghanistan","South Asia","Low income",2,0.5,2,2021
"AFG","Afghanistan","South Asia","Low income",3,0.8,5,2021
"AFG","Afghanistan","South Asia","Low income",4,0.333,6,2021
"AFG","Afghanistan","South Asia","Low income",5,0.385,13,2021
"AFG","Afghanistan","South Asia","Low income",8,0.667,6,2021
"AFG","Afghanistan","South Asia","Low income",10,0,1,2021
"AFG","Afghanistan","South Asia","Low income",16,0.4,5,2021
"AFG","Afghanistan","South Asia","Low income",NA,0,1,2021
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",1,0.4,5,2021
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",2,0.5,2,2021
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",3,0.4,5,2021
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",4,0.333,6,2021
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",5,0.231,13,2021
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",8,0.667,6,2021
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",10,1,1,2021
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",16,0.4,5,2021
"AGO","Angola","Sub-Saharan Africa ","Lower middle income",NA,0,1,2021
"ALB","Albania","Europe & Central Asia","Upper middle income",1,1,5,2021
"ALB","Albania","Europe & Central Asia","Upper middle income",2,0.5,2,2021
"ALB","Albania","Europe & Central Asia","Upper middle income",3,1,5,2021
"ALB","Albania","Europe & Central Asia","Upper middle income",4,0.667,6,2021
"ALB","Albania","Europe & Central Asia","Upper middle income",5,0.615,13,2021
"ALB","Albania","Europe & Central Asia","Upper middle income",8,0.5,6,2021
"ALB","Albania","Europe & Central Asia","Upper middle income",10,1,1,2021
"ALB","Albania","Europe & Central Asia","Upper middle income",16,0.578,5,2021
"ALB","Albania","Europe & Central Asia","Upper middle income",NA,0,1,2021
"AND","Andorra","Europe & Central Asia","High income",1,0,5,2021
"AND","Andorra","Europe & Central Asia","High income",2,0,2,2021
"AND","Andorra","Europe & Central Asia","High income",3,0.4,5,2021
"AND","Andorra","Europe & Central Asia","High income",4,0.333,6,2021
"AND","Andorra","Europe & Central Asia","High income",5,0.077,13,2021
"AND","Andorra","Europe & Central Asia","High income",8,0,6,2021
"AND","Andorra","Europe & Central Asia","High income",10,0,1,2021
"AND","Andorra","Europe & Central Asia","High income",16,0.2,5,2021
"AND","Andorra","Europe & Central Asia","High income",NA,0,1,2021
"ARE","United Arab Emirates","Middle East & North Africa","High income",1,0.4,5,2021
"ARE","United Arab Emirates","Middle East & North Africa","High income",2,0,2,2021
"ARE","United Arab Emirates","Middle East & North Africa","High income",3,0.6,5,2021
"ARE","United Arab Emirates","Middle East & North Africa","High income",4,0.667,6,2021
"ARE","United Arab Emirates","Middle East & North Africa","High income",5,0.308,13,2021
"ARE","United Arab Emirates","Middle East & North Africa","High income",8,0.333,6,2021
"ARE","United Arab Emirates","Middle East & North Africa","High income",10,1,1,2021
"ARE","United Arab Emirates","Middle East & North Africa","High income",16,0.578,5,2021
"ARE","United Arab Emirates","Middle East & North Africa","High income",NA,0,1,2021
"ARG","Argentina","Latin America & Caribbean ","Upper middle income",1,0.6,5,2021
"ARG","Argentina","Latin America & Caribbean ","Upper middle income",2,0.5,2,2021
"ARG","Argentina","Latin America & Caribbean ","Upper middle income",3,1,5,2021
"ARG","Argentina","Latin America & Caribbean ","Upper middle income",4,0.833,6,2021
"ARG","Argentina","Latin America & Caribbean ","Upper middle income",5,0.462,13,2021
"ARG","Argentina","Latin America & Caribbean ","Upper middle income",8,1,6,2021
"ARG","Argentina","Latin America & Caribbean ","Upper middle income",10,1,1,2021
"ARG","Argentina","Latin America & Caribbean ","Upper middle income",16,0.585,5,2021
"ARG","Argentina","Latin America & Caribbean ","Upper middle income",NA,0,1,2021
"ARM","Armenia","Europe & Central Asia","Upper middle income",1,0.8,5,2021
"ARM","Armenia","Europe & Central Asia","Upper middle income",2,1,2,2021
"ARM","Armenia","Europe & Central Asia","Upper middle income",3,0.6,5,2021
"ARM","Armenia","Europe & Central Asia","Upper middle income",4,0.667,6,2021
"ARM","Armenia","Europe & Central Asia","Upper middle income",5,0.462,13,2021
"ARM","Armenia","Europe & Central Asia","Upper middle income",8,0.833,6,2021
"ARM","Armenia","Europe & Central Asia","Upper middle income",10,1,1,2021
"ARM","Armenia","Europe & Central Asia","Upper middle income",16,0.533,5,2021
"ARM","Armenia","Europe & Central Asia","Upper middle income",NA,0,1,2021
"ASM","American Samoa","East Asia & Pacific","High income",1,0,5,2021
"ASM","American Samoa","East Asia & Pacific","High income",2,0,2,2021
"ASM","American Samoa","East Asia & Pacific","High income",3,0.2,5,2021
"ASM","American Samoa","East Asia & Pacific","High income",4,0,6,2021
"ASM","American Samoa","East Asia & Pacific","High income",5,0.077,13,2021
"ASM","American Samoa","East Asia & Pacific","High income",8,0,6,2021
"ASM","American Samoa","East Asia & Pacific","High income",10,0,1,2021
"ASM","American Samoa","East Asia & Pacific","High income",16,0.2,5,2021
"ASM","American Samoa","East Asia & Pacific","High income",NA,0,1,2021
"ATG","Antigua and Barbuda","Latin America & Caribbean ","High income",1,0.2,5,2021
"ATG","Antigua and Barbuda","Latin America & Caribbean ","High income",2,0,2,2021
"ATG","Antigua and Barbuda","Latin America & Caribbean ","High income",3,0.6,5,2021
"ATG","Antigua and Barbuda","Latin America & Caribbean ","High income",4,0.167,6,2021
"ATG","Antigua and Barbuda","Latin America & Caribbean ","High income",5,0.077,13,2021
"ATG","Antigua and Barbuda","Latin America & Caribbean ","High income",8,0.167,6,2021
"ATG","Antigua and Barbuda","Latin America & Caribbean ","High income",10,0,1,2021
"ATG","Antigua and Barbuda","Latin America & Caribbean ","High income",16,0.4,5,2021
"ATG","Antigua and Barbuda","Latin America & Caribbean ","High income",NA,0,1,2021
"AUS","Australia","East Asia & Pacific","High income",1,0.2,5,2021
"AUS","Australia","East Asia & Pacific","High income",2,0.5,2,2021
"AUS","Australia","East Asia & Pacific","High income",3,0.8,5,2021
"AUS","Australia","East Asia & Pacific","High income",4,0.667,6,2021
"AUS","Australia","East Asia & Pacific","High income",5,0.385,13,2021
"AUS","Australia","East Asia & Pacific","High income",8,0.667,6,2021
"AUS","Australia","East Asia & Pacific","High income",10,1,1,2021
"AUS","Australia","East Asia & Pacific","High income",16,0.778,5,2021
"AUS","Australia","East Asia & Pacific","High income",NA,0,1,2021
"AUT","Austria","Europe & Central Asia","High income",1,0.8,5,2021
"AUT","Austria","Europe & Central Asia","High income",2,0,2,2021
"AUT","Austria","Europe & Central Asia","High income",3,0.6,5,2021
"AUT","Austria","Europe & Central Asia","High income",4,0.667,6,2021
"AUT","Austria","Europe & Central Asia","High income",5,0.385,13,2021
"AUT","Austria","Europe & Central Asia","High income",8,0.833,6,2021
"AUT","Austria","Europe & Central Asia","High income",10,1,1,2021
"AUT","Austria","Europe & Central Asia","High income",16,0.783,5,2021
"AUT","Austria","Europe & Central Asia","High income",NA,0,1,2021
"AZE","Azerbaijan","Europe & Central Asia","Upper middle income",1,0.2,5,2021
"AZE","Azerbaijan","Europe & Central Asia","Upper middle income",2,0.5,2,2021
"AZE","Azerbaijan","Europe & Central Asia","Upper middle income",3,0.8,5,2021
"AZE","Azerbaijan","Europe & Central Asia","Upper middle income",4,0.5,6,2021
"AZE","Azerbaijan","Europe & Central Asia","Upper middle income",5,0.385,13,2021
"AZE","Azerbaijan","Europe & Central Asia","Upper middle income",8,0.5,6,2021
"AZE","Azerbaijan","Europe & Central Asia","Upper middle income",10,0,1,2021
"AZE","Azerbaijan","Europe & Central Asia","Upper middle income",16,0.6,5,2021
"AZE","Azerbaijan","Europe & Central Asia","Upper middle income",NA,0,1,2021
"BDI","Burundi","Sub-Saharan Africa ","Low income",1,0.2,5,2021
"BDI","Burundi","Sub-Saharan Africa ","Low income",2,0.5,2,2021
"BDI","Burundi","Sub-Saharan Africa ","Low income",3,0.6,5,2021
"BDI","Burundi","Sub-Saharan Africa ","Low income",4,0.833,6,2021
"BDI","Burundi","Sub-Saharan Africa ","Low income",5,0.615,13,2021
"BDI","Burundi","Sub-Saharan Africa ","Low income",8,0.667,6,2021
"BDI","Burundi","Sub-Saharan Africa ","Low income",10,1,1,2021
"BDI","Burundi","Sub-Saharan Africa ","Low income",16,0.4,5,2021
"BDI","Burundi","Sub-Saharan Africa ","Low income",NA,0,1,2021
"BEL","Belgium","Europe & Central Asia","High income",1,0.8,5,2021
"BEL","Belgium","Europe & Central Asia","High income",2,0.5,2,2021
"BEL","Belgium","Europe & Central Asia","High income",3,0.6,5,2021
"BEL","Belgium","Europe & Central Asia","High income",4,0.667,6,2021
"BEL","Belgium","Europe & Central Asia","High income",5,0.385,13,2021
"BEL","Belgium","Europe & Central Asia","High income",8,0.833,6,2021
"BEL","Belgium","Europe & Central Asia","High income",10,1,1,2021
"BEL","Belgium","Europe & Central Asia","High income",16,0.778,5,2021
"BEL","Belgium","Europe & Central Asia","High income",NA,0,1,2021
"BEN","Benin","Sub-Saharan Africa ","Lower middle income",1,0.8,5,2021
"BEN","Benin","Sub-Saharan Africa ","Lower middle income",2,1,2,2021
"BEN","Benin","Sub-Saharan Africa ","Lower middle income",3,1,5,2021
"BEN","Benin","Sub-Saharan Africa ","Lower middle income",4,0.667,6,2021
"BEN","Benin","Sub-Saharan Africa ","Lower middle income",5,0.538,13,2021
"BEN","Benin","Sub-Saharan Africa ","Lower middle income",8,0.5,6,2021
"BEN","Benin","Sub-Saharan Africa ","Lower middle income",10,1,1,2021
"BEN","Benin","Sub-Saharan Africa ","Lower middle income",16,0.6,5,2021
"BEN","Benin","Sub-Saharan Africa ","Lower middle income",NA,0,1,2021
"BFA","Burkina Faso","Sub-Saharan Africa ","Low income",1,0.8,5,2021
"BFA","Burkina Faso","Sub-Saharan Africa ","Low income",2,1,2,2021
"BFA","Burkina Faso","Sub-Saharan Africa ","Low income",3,1,5,2021
"BFA","Burkina Faso","Sub-Saharan Africa ","Low income",4,0.667,6,2021
